-14.425 	 -0.1104 	 0.267613 
-14.424 	 -0.111418 	 0.267197 
-14.423 	 -0.112434 	 0.266776 
-14.422 	 -0.113448 	 0.266352 
-14.421 	 -0.114461 	 0.265924 
-14.42 	 -0.115472 	 0.265492 
-14.419 	 -0.116481 	 0.265056 
-14.418 	 -0.117489 	 0.264616 
-14.417 	 -0.118495 	 0.264173 
-14.416 	 -0.119499 	 0.263725 
-14.415 	 -0.120502 	 0.263274 
-14.414 	 -0.121502 	 0.262819 
-14.413 	 -0.122502 	 0.262361 
-14.412 	 -0.123499 	 0.261898 
-14.411 	 -0.124494 	 0.261432 
-14.41 	 -0.125488 	 0.260962 
-14.409 	 -0.12648 	 0.260488 
-14.408 	 -0.12747 	 0.260011 
-14.407 	 -0.128459 	 0.25953 
-14.406 	 -0.129445 	 0.259045 
-14.405 	 -0.13043 	 0.258556 
-14.404 	 -0.131412 	 0.258064 
-14.403 	 -0.132393 	 0.257567 
-14.402 	 -0.133372 	 0.257068 
-14.401 	 -0.134349 	 0.256564 
-14.4 	 -0.135324 	 0.256057 
-14.399 	 -0.136297 	 0.255546 
-14.398 	 -0.137268 	 0.255031 
-14.397 	 -0.138237 	 0.254513 
-14.396 	 -0.139204 	 0.253991 
-14.395 	 -0.14017 	 0.253465 
-14.394 	 -0.141133 	 0.252936 
-14.393 	 -0.142094 	 0.252403 
-14.392 	 -0.143053 	 0.251867 
-14.391 	 -0.14401 	 0.251326 
-14.39 	 -0.144965 	 0.250783 
-14.389 	 -0.145918 	 0.250235 
-14.388 	 -0.146868 	 0.249684 
-14.387 	 -0.147817 	 0.24913 
-14.386 	 -0.148764 	 0.248572 
-14.385 	 -0.149708 	 0.24801 
-14.384 	 -0.15065 	 0.247444 
-14.383 	 -0.15159 	 0.246876 
-14.382 	 -0.152528 	 0.246303 
-14.381 	 -0.153464 	 0.245727 
-14.38 	 -0.154397 	 0.245148 
-14.379 	 -0.155328 	 0.244565 
-14.378 	 -0.156257 	 0.243978 
-14.377 	 -0.157184 	 0.243388 
-14.376 	 -0.158109 	 0.242795 
-14.375 	 -0.159031 	 0.242198 
-14.374 	 -0.159951 	 0.241597 
-14.373 	 -0.160869 	 0.240993 
-14.372 	 -0.161784 	 0.240386 
-14.371 	 -0.162697 	 0.239775 
-14.37 	 -0.163608 	 0.23916 
-14.369 	 -0.164516 	 0.238543 
-14.368 	 -0.165422 	 0.237921 
-14.367 	 -0.166325 	 0.237297 
-14.366 	 -0.167227 	 0.236669 
-14.365 	 -0.168125 	 0.236037 
-14.364 	 -0.169022 	 0.235402 
-14.363 	 -0.169916 	 0.234764 
-14.362 	 -0.170807 	 0.234123 
-14.361 	 -0.171696 	 0.233478 
-14.36 	 -0.172583 	 0.232829 
-14.359 	 -0.173467 	 0.232178 
-14.358 	 -0.174349 	 0.231523 
-14.357 	 -0.175228 	 0.230864 
-14.356 	 -0.176104 	 0.230203 
-14.355 	 -0.176978 	 0.229538 
-14.354 	 -0.17785 	 0.22887 
